59080.68979269
58754.90582263
58427.29956404
58032.11139335
57664.66091609
57283.90052514
55738.16297456
55436.54702996
55072.17793669
54673.36409049
54323.90922247
53918.20782492
53467.91129894
53336.29532478
52066.09044941
51840.05292886
